9.02085973,-1.52538113,-3.34721941,5.34842146,-3.72664354,-5.80128810,-5.12571273,-7.69569479,-0.65199401,-7.18132208
8.98377255,-1.59370142,-3.50244893,5.28094984,-3.78761518,-5.49341360,-5.22590344,-7.76303329,-0.11952114,-7.27816256
8.98518605,-1.63439699,-3.60473455,5.20771724,-3.83024484,-5.23474776,-5.28639193,-7.88479491,0.35995676,-7.39225993
8.97518499,-1.64290580,-3.72136682,5.13416150,-3.88784661,-4.93552121,-5.42229250,-7.95449276,0.87433161,-7.49033191
8.97120631,-1.67591213,-3.84764084,5.09668336,-3.94690061,-4.60524653,-5.49978001,-8.04898882,1.43386879,-7.51300079
8.91743601,-1.66037838,-3.99109273,5.09053994,-4.01240713,-4.31939496,-5.56991643,-8.12218585,2.01358657,-7.51570854
8.87767239,-1.61720574,-4.16209652,5.03553756,-4.08570175,-3.98204414,-5.60842843,-8.23935005,2.59201273,-7.45455631
8.85681659,-1.61961179,-4.30692665,4.98913074,-4.15248041,-3.64722477,-5.59946392,-8.34446801,3.18953808,-7.34813852
8.77984464,-1.59271182,-4.51147782,5.02668566,-4.26239898,-3.30845994,-5.62508033,-8.45962081,3.74020365,-7.24271476
8.77498007,-1.65847956,-4.71945669,5.04696074,-4.34251098,-2.97344257,-5.60190441,-8.60881997,4.38384201,-7.09118568
8.85837836,-1.68824460,-4.93752531,5.07437333,-4.37545674,-2.66016738,-5.50476432,-8.74579665,5.02652398,-6.87520150
8.83348914,-1.69019612,-5.11833023,5.05856554,-4.44809477,-2.28389569,-5.42920968,-8.91320249,5.56318847,-6.62255573
8.78975149,-1.65102241,-5.30190986,5.10929800,-4.50209229,-1.94869236,-5.39459235,-9.03022804,6.16253143,-6.33173997
8.81467898,-1.62563869,-5.51296941,5.08413861,-4.61892037,-1.59283910,-5.28674500,-9.10412428,6.76377706,-5.99427735
8.80314962,-1.60558043,-5.72199602,5.14599049,-4.68015492,-1.21512481,-5.08315589,-9.19190554,7.31992572,-5.66180538
8.75668931,-1.58905057,-5.95123271,5.18689501,-4.78013982,-0.79754344,-4.84974980,-9.36887241,7.81980133,-5.29872619
8.72998001,-1.53439150,-6.14303659,5.21318207,-4.77158320,-0.43825759,-4.61276776,-9.48807215,8.37540182,-4.82089522
8.70394398,-1.44270873,-6.29058040,5.30263912,-4.85391269,-0.15556459,-4.34104383,-9.58993112,8.86592415,-4.32467241
8.67464622,-1.39761490,-6.45998200,5.35566888,-4.94210726,0.24254955,-4.03399853,-9.70984269,9.27644936,-3.77871146
8.66605666,-1.38138687,-6.55723804,5.39054434,-4.95658233,0.61484127,-3.79736777,-9.84392205,9.62906234,-3.21231985
8.60676376,-1.27987517,-6.63902227,5.49078526,-5.00317089,0.92445993,-3.46020224,-9.98043501,10.05452516,-2.63817670
8.62507972,-1.27637926,-6.63672039,5.56076053,-5.02541846,1.24792485,-3.14345965,-10.07369532,10.38969392,-2.01198907
8.62675341,-1.21508916,-6.66486900,5.59864301,-5.09707185,1.59170349,-2.74038742,-10.26653935,10.59848862,-1.40379980
8.64615417,-1.18055829,-6.77271161,5.69008531,-5.16373101,1.96115343,-2.38010727,-10.41322394,10.81712789,-0.72385454
8.61478249,-1.08553473,-6.73872234,5.83137940,-5.20117243,2.29272568,-1.99233289,-10.53138790,10.97435103,-0.05268285
8.52956550,-1.04108257,-6.77824732,5.90986477,-5.22536539,2.59760983,-1.53512686,-10.62763926,11.10941820,0.66325565
8.45112581,-1.03435541,-6.77893715,6.04291715,-5.25175789,2.91534174,-1.10364843,-10.80196417,11.12622736,1.41788395
8.36468543,-0.99805502,-6.63840893,6.17370296,-5.30268342,3.18892066,-0.69926134,-10.97706130,11.06199377,2.14661115
8.36450684,-0.95779969,-6.55930440,6.28950605,-5.33781874,3.50187565,-0.23341875,-11.09603494,10.94076863,2.89896898
8.37772781,-0.90037211,-6.43573655,6.47116123,-5.37048418,3.78477968,0.20777761,-11.23715533,10.80009378,3.68942856
8.38574760,-0.88908153,-6.19887446,6.64591240,-5.35813785,4.13831736,0.64573405,-11.34679146,10.60648605,4.39819439
8.37159077,-0.85096284,-6.03566008,6.76950361,-5.34878271,4.47177722,1.10795192,-11.50438465,10.32278959,5.09191399
8.33449398,-0.77958469,-5.81302734,6.91296686,-5.35747650,4.78348819,1.49910077,-11.67032911,9.97306454,5.76998878
8.34235930,-0.72756089,-5.55229429,7.11681451,-5.35540714,5.01008209,1.92202288,-11.75985603,9.55984135,6.44167651
8.28648556,-0.67539657,-5.30324203,7.37715554,-5.37213284,5.28494667,2.35383694,-11.86810302,9.09266822,7.05434690
8.25626710,-0.61940427,-5.04979668,7.57893289,-5.36287351,5.54582823,2.70626232,-11.94771039,8.57263858,7.63762940
8.28854019,-0.60050079,-4.81270866,7.78492949,-5.33839855,5.85686597,3.05293615,-11.92916970,8.01304315,8.21411734
8.39031067,-0.60383416,-4.55916604,8.02422251,-5.33298594,6.07868607,3.45081049,-11.96684836,7.40887556,8.65498695
8.37565435,-0.59205682,-4.34595175,8.26506274,-5.28170595,6.34252115,3.69401611,-12.01370641,6.82020993,9.19810358
8.41255448,-0.57510841,-4.12741114,8.50717669,-5.25763995,6.56541279,3.94935199,-11.95853137,6.18808332,9.61743541
8.40979293,-0.57188202,-4.01112861,8.73294264,-5.19925938,6.71417455,4.22913731,-11.93917257,5.60749183,9.95786643
8.43062386,-0.54519989,-3.79855637,8.98284504,-5.17383720,6.90425811,4.45881772,-11.88966377,4.91776842,10.27686989
8.49134161,-0.52539569,-3.64788828,9.20745647,-5.09532102,7.07536501,4.56926675,-11.81086887,4.21473673,10.53058453
